Mark_ID,Student_ID,Course_ID,Assignment,Quiz,Mid_Sem,End_Sem,Total,Grade,Grade_Point
MRK8750,STU0875,CRS150,5,6,12,41,64,B,7
MRK8751,STU0876,CRS141,7,4,18,36,65,B,7
MRK8752,STU0876,CRS142,6,9,20,25,60,B,7
MRK8753,STU0876,CRS143,8,7,27,43,85,A,9
MRK8754,STU0876,CRS144,6,8,27,24,65,B,7
MRK8755,STU0876,CRS145,7,5,14,25,51,C,6
MRK8756,STU0876,CRS146,6,6,14,35,61,B,7
MRK8757,STU0876,CRS147,7,6,20,39,72,B+,8
MRK8758,STU0876,CRS148,5,4,11,23,43,D,5
MRK8759,STU0876,CRS149,10,5,13,50,78,B+,8
MRK8760,STU0876,CRS150,7,7,30,22,66,B,7
MRK8761,STU0877,CRS141,9,9,16,44,78,B+,8
MRK8762,STU0877,CRS142,8,10,11,46,75,B+,8
MRK8763,STU0877,CRS143,5,7,21,26,59,C,6
MRK8764,STU0877,CRS144,6,4,18,30,58,C,6
MRK8765,STU0877,CRS145,10,4,13,45,72,B+,8
MRK8766,STU0877,CRS146,6,6,21,43,76,B+,8
MRK8767,STU0877,CRS147,8,6,12,35,61,B,7
MRK8768,STU0877,CRS148,6,5,14,48,73,B+,8
MRK8769,STU0877,CRS149,5,8,18,35,66,B,7
MRK8770,STU0877,CRS150,7,10,16,20,53,C,6
MRK8771,STU0878,CRS141,5,7,12,29,53,C,6
MRK8772,STU0878,CRS142,6,10,15,35,66,B,7
MRK8773,STU0878,CRS143,9,9,17,19,54,C,6
MRK8774,STU0878,CRS144,9,8,24,31,72,B+,8
MRK8775,STU0878,CRS145,5,5,12,47,69,B,7
MRK8776,STU0878,CRS146,9,9,27,50,95,A+,10
MRK8777,STU0878,CRS147,6,8,30,43,87,A,9
MRK8778,STU0878,CRS148,10,6,14,48,78,B+,8
MRK8779,STU0878,CRS149,8,5,22,32,67,B,7
MRK8780,STU0878,CRS150,8,9,18,48,83,A,9
MRK8781,STU0879,CRS141,6,9,24,26,65,B,7
MRK8782,STU0879,CRS142,8,8,10,24,50,C,6
MRK8783,STU0879,CRS143,6,6,12,41,65,B,7
MRK8784,STU0879,CRS144,9,4,15,20,48,D,5
MRK8785,STU0879,CRS145,10,8,28,27,73,B+,8
MRK8786,STU0879,CRS146,10,10,19,48,87,A,9
MRK8787,STU0879,CRS147,10,6,28,50,94,A+,10
MRK8788,STU0879,CRS148,7,6,16,40,69,B,7
MRK8789,STU0879,CRS149,7,10,17,46,80,A,9
MRK8790,STU0879,CRS150,10,5,24,28,67,B,7
MRK8791,STU0880,CRS141,5,5,22,50,82,A,9
MRK8792,STU0880,CRS142,8,6,10,38,62,B,7
MRK8793,STU0880,CRS143,6,6,16,25,53,C,6
MRK8794,STU0880,CRS144,6,8,25,50,89,A,9
MRK8795,STU0880,CRS145,6,7,22,43,78,B+,8
MRK8796,STU0880,CRS146,5,9,16,35,65,B,7
MRK8797,STU0880,CRS147,8,8,25,28,69,B,7
MRK8798,STU0880,CRS148,9,7,16,35,67,B,7
MRK8799,STU0880,CRS149,6,8,29,33,76,B+,8
MRK8800,STU0880,CRS150,7,6,22,43,78,B+,8
MRK8801,STU0881,CRS141,5,10,14,45,74,B+,8
MRK8802,STU0881,CRS142,8,10,22,44,84,A,9
MRK8803,STU0881,CRS143,9,5,10,20,44,D,5
MRK8804,STU0881,CRS144,6,10,11,23,50,C,6
MRK8805,STU0881,CRS145,8,6,23,27,64,B,7
MRK8806,STU0881,CRS146,9,7,18,30,64,B,7
MRK8807,STU0881,CRS147,10,4,10,34,58,C,6
MRK8808,STU0881,CRS148,6,10,20,48,84,A,9
MRK8809,STU0881,CRS149,8,7,19,22,56,C,6
MRK8810,STU0881,CRS150,5,5,12,43,65,B,7
MRK8811,STU0882,CRS141,10,6,19,21,56,C,6
MRK8812,STU0882,CRS142,10,10,17,40,77,B+,8
MRK8813,STU0882,CRS143,6,7,16,19,48,D,5
MRK8814,STU0882,CRS144,8,9,13,22,52,C,6
MRK8815,STU0882,CRS145,5,8,17,25,55,C,6
MRK8816,STU0882,CRS146,8,7,21,27,63,B,7
MRK8817,STU0882,CRS147,5,4,25,37,71,B+,8
MRK8818,STU0882,CRS148,8,9,14,38,69,B,7
MRK8819,STU0882,CRS149,9,5,25,28,67,B,7
MRK8820,STU0882,CRS150,8,8,27,46,89,A,9
MRK8821,STU0883,CRS141,8,7,30,42,87,A,9
MRK8822,STU0883,CRS142,7,6,20,32,65,B,7
MRK8823,STU0883,CRS143,7,5,18,18,48,D,5
MRK8824,STU0883,CRS144,8,4,28,49,89,A,9
MRK8825,STU0883,CRS145,5,4,25,47,81,A,9
MRK8826,STU0883,CRS146,10,10,30,19,69,B,7
MRK8827,STU0883,CRS147,10,8,19,34,71,B+,8
MRK8828,STU0883,CRS148,10,5,29,25,69,B,7
MRK8829,STU0883,CRS149,8,7,14,28,57,C,6
MRK8830,STU0883,CRS150,8,7,18,37,70,B+,8
MRK8831,STU0884,CRS141,6,4,17,45,72,B+,8
MRK8832,STU0884,CRS142,8,10,13,41,72,B+,8
MRK8833,STU0884,CRS143,6,8,26,31,71,B+,8
MRK8834,STU0884,CRS144,10,7,20,32,69,B,7
MRK8835,STU0884,CRS145,10,4,25,48,87,A,9
MRK8836,STU0884,CRS146,10,10,20,27,67,B,7
MRK8837,STU0884,CRS147,7,6,29,32,74,B+,8
MRK8838,STU0884,CRS148,7,10,19,31,67,B,7
MRK8839,STU0884,CRS149,7,9,12,34,62,B,7
MRK8840,STU0884,CRS150,8,9,24,40,81,A,9
MRK8841,STU0885,CRS141,10,9,22,44,85,A,9
MRK8842,STU0885,CRS142,10,7,20,35,72,B+,8
MRK8843,STU0885,CRS143,9,4,19,28,60,B,7
MRK8844,STU0885,CRS144,8,4,14,23,49,D,5
MRK8845,STU0885,CRS145,6,5,28,49,88,A,9
MRK8846,STU0885,CRS146,7,9,16,37,69,B,7
MRK8847,STU0885,CRS147,5,8,16,30,59,C,6
MRK8848,STU0885,CRS148,10,5,21,42,78,B+,8
MRK8849,STU0885,CRS149,5,9,13,18,45,D,5
MRK8850,STU0885,CRS150,8,7,16,35,66,B,7
MRK8851,STU0886,CRS141,7,8,19,21,55,C,6
MRK8852,STU0886,CRS142,10,5,22,21,58,C,6
MRK8853,STU0886,CRS143,6,8,30,38,82,A,9
MRK8854,STU0886,CRS144,9,5,19,32,65,B,7
MRK8855,STU0886,CRS145,5,10,21,37,73,B+,8
MRK8856,STU0886,CRS146,10,6,25,19,60,B,7
MRK8857,STU0886,CRS147,10,6,24,32,72,B+,8
MRK8858,STU0886,CRS148,6,5,27,37,75,B+,8
MRK8859,STU0886,CRS149,8,6,16,30,60,B,7
MRK8860,STU0886,CRS150,7,6,24,19,56,C,6
MRK8861,STU0887,CRS141,6,7,10,41,64,B,7
MRK8862,STU0887,CRS142,9,4,28,32,73,B+,8
MRK8863,STU0887,CRS143,7,6,10,26,49,D,5
MRK8864,STU0887,CRS144,7,9,21,31,68,B,7
MRK8865,STU0887,CRS145,7,5,17,27,56,C,6
MRK8866,STU0887,CRS146,5,6,26,48,85,A,9
MRK8867,STU0887,CRS147,5,9,11,39,64,B,7
MRK8868,STU0887,CRS148,7,8,27,31,73,B+,8
MRK8869,STU0887,CRS149,8,7,17,35,67,B,7
MRK8870,STU0887,CRS150,5,6,29,26,66,B,7
MRK8871,STU0888,CRS141,7,4,26,34,71,B+,8
MRK8872,STU0888,CRS142,9,4,13,34,60,B,7
MRK8873,STU0888,CRS143,10,9,12,47,78,B+,8
MRK8874,STU0888,CRS144,9,6,20,25,60,B,7
MRK8875,STU0888,CRS145,6,4,20,38,68,B,7
MRK8876,STU0888,CRS146,8,5,25,26,64,B,7
MRK8877,STU0888,CRS147,9,4,24,35,72,B+,8
MRK8878,STU0888,CRS148,6,10,26,25,67,B,7
MRK8879,STU0888,CRS149,10,4,23,35,72,B+,8
MRK8880,STU0888,CRS150,5,9,10,48,72,B+,8
MRK8881,STU0889,CRS141,6,10,18,21,55,C,6
MRK8882,STU0889,CRS142,7,5,12,26,50,C,6
MRK8883,STU0889,CRS143,9,6,11,35,61,B,7
MRK8884,STU0889,CRS144,9,7,27,21,64,B,7
MRK8885,STU0889,CRS145,8,5,22,32,67,B,7
MRK8886,STU0889,CRS146,6,4,23,33,66,B,7
MRK8887,STU0889,CRS147,7,8,15,25,55,C,6
MRK8888,STU0889,CRS148,8,6,18,18,50,C,6
MRK8889,STU0889,CRS149,8,4,30,21,63,B,7
MRK8890,STU0889,CRS150,7,5,11,32,55,C,6
MRK8891,STU0890,CRS141,9,10,11,28,58,C,6
MRK8892,STU0890,CRS142,6,9,22,21,58,C,6
MRK8893,STU0890,CRS143,9,6,24,31,70,B+,8
MRK8894,STU0890,CRS144,9,10,27,46,92,A+,10
MRK8895,STU0890,CRS145,9,5,11,27,52,C,6
MRK8896,STU0890,CRS146,6,9,30,42,87,A,9
MRK8897,STU0890,CRS147,10,8,22,35,75,B+,8
MRK8898,STU0890,CRS148,10,10,16,25,61,B,7
MRK8899,STU0890,CRS149,8,7,12,46,73,B+,8
MRK8900,STU0890,CRS150,10,7,25,41,83,A,9
MRK8901,STU0891,CRS141,9,8,30,46,93,A+,10
MRK8902,STU0891,CRS142,5,8,14,33,60,B,7
MRK8903,STU0891,CRS143,10,9,28,42,89,A,9
MRK8904,STU0891,CRS144,8,4,13,39,64,B,7
MRK8905,STU0891,CRS145,6,8,10,27,51,C,6
MRK8906,STU0891,CRS146,9,6,21,49,85,A,9
MRK8907,STU0891,CRS147,8,7,10,21,46,D,5
MRK8908,STU0891,CRS148,8,7,19,18,52,C,6
MRK8909,STU0891,CRS149,8,4,27,28,67,B,7
MRK8910,STU0891,CRS150,10,6,13,41,70,B+,8
MRK8911,STU0892,CRS141,7,6,23,28,64,B,7
MRK8912,STU0892,CRS142,7,6,26,46,85,A,9
MRK8913,STU0892,CRS143,7,10,24,22,63,B,7
MRK8914,STU0892,CRS144,6,9,14,42,71,B+,8
MRK8915,STU0892,CRS145,5,4,29,39,77,B+,8
MRK8916,STU0892,CRS146,9,6,29,43,87,A,9
MRK8917,STU0892,CRS147,10,9,14,25,58,C,6
MRK8918,STU0892,CRS148,6,5,24,29,64,B,7
MRK8919,STU0892,CRS149,6,10,30,22,68,B,7
MRK8920,STU0892,CRS150,8,5,24,20,57,C,6
MRK8921,STU0893,CRS141,5,4,10,37,56,C,6
MRK8922,STU0893,CRS142,8,10,14,30,62,B,7
MRK8923,STU0893,CRS143,10,8,20,42,80,A,9
MRK8924,STU0893,CRS144,6,5,14,45,70,B+,8
MRK8925,STU0893,CRS145,7,10,28,30,75,B+,8
MRK8926,STU0893,CRS146,7,6,20,25,58,C,6
MRK8927,STU0893,CRS147,8,6,29,42,85,A,9
MRK8928,STU0893,CRS148,9,6,25,40,80,A,9
MRK8929,STU0893,CRS149,8,10,12,25,55,C,6
MRK8930,STU0893,CRS150,8,10,21,24,63,B,7
MRK8931,STU0894,CRS141,9,8,14,30,61,B,7
MRK8932,STU0894,CRS142,9,10,18,34,71,B+,8
MRK8933,STU0894,CRS143,9,6,24,26,65,B,7
MRK8934,STU0894,CRS144,8,6,29,26,69,B,7
MRK8935,STU0894,CRS145,6,10,18,34,68,B,7
MRK8936,STU0894,CRS146,5,9,18,25,57,C,6
MRK8937,STU0894,CRS147,10,10,30,42,92,A+,10
MRK8938,STU0894,CRS148,10,9,16,27,62,B,7
MRK8939,STU0894,CRS149,7,4,25,18,54,C,6
MRK8940,STU0894,CRS150,7,10,26,21,64,B,7
MRK8941,STU0895,CRS141,5,8,18,48,79,B+,8
MRK8942,STU0895,CRS142,8,6,26,44,84,A,9
MRK8943,STU0895,CRS143,8,7,16,50,81,A,9
MRK8944,STU0895,CRS144,8,10,15,36,69,B,7
MRK8945,STU0895,CRS145,8,8,18,50,84,A,9
MRK8946,STU0895,CRS146,10,6,29,29,74,B+,8
MRK8947,STU0895,CRS147,5,9,26,24,64,B,7
MRK8948,STU0895,CRS148,7,7,12,27,53,C,6
MRK8949,STU0895,CRS149,9,6,17,34,66,B,7
MRK8950,STU0895,CRS150,6,8,24,22,60,B,7
MRK8951,STU0896,CRS141,8,7,21,29,65,B,7
MRK8952,STU0896,CRS142,8,9,30,29,76,B+,8
MRK8953,STU0896,CRS143,8,8,25,42,83,A,9
MRK8954,STU0896,CRS144,5,8,14,27,54,C,6
MRK8955,STU0896,CRS145,7,4,15,38,64,B,7
MRK8956,STU0896,CRS146,9,5,20,28,62,B,7
MRK8957,STU0896,CRS147,9,10,23,33,75,B+,8
MRK8958,STU0896,CRS148,6,6,10,29,51,C,6
MRK8959,STU0896,CRS149,5,6,24,41,76,B+,8
MRK8960,STU0896,CRS150,10,8,13,25,56,C,6
MRK8961,STU0897,CRS141,8,6,15,34,63,B,7
MRK8962,STU0897,CRS142,7,6,22,41,76,B+,8
MRK8963,STU0897,CRS143,6,4,26,34,70,B+,8
MRK8964,STU0897,CRS144,6,6,13,38,63,B,7
MRK8965,STU0897,CRS145,7,8,28,40,83,A,9
MRK8966,STU0897,CRS146,6,6,10,39,61,B,7
MRK8967,STU0897,CRS147,7,8,13,47,75,B+,8
MRK8968,STU0897,CRS148,5,6,18,30,59,C,6
MRK8969,STU0897,CRS149,9,5,11,50,75,B+,8
MRK8970,STU0897,CRS150,6,8,23,19,56,C,6
MRK8971,STU0898,CRS141,5,4,15,26,50,C,6
MRK8972,STU0898,CRS142,7,10,12,33,62,B,7
MRK8973,STU0898,CRS143,9,5,17,49,80,A,9
MRK8974,STU0898,CRS144,8,6,18,30,62,B,7
MRK8975,STU0898,CRS145,6,5,18,39,68,B,7
MRK8976,STU0898,CRS146,6,5,19,31,61,B,7
MRK8977,STU0898,CRS147,6,8,22,50,86,A,9
MRK8978,STU0898,CRS148,9,9,20,25,63,B,7
MRK8979,STU0898,CRS149,10,5,26,33,74,B+,8
MRK8980,STU0898,CRS150,7,5,30,30,72,B+,8
MRK8981,STU0899,CRS141,5,5,12,30,52,C,6
MRK8982,STU0899,CRS142,10,7,30,35,82,A,9
MRK8983,STU0899,CRS143,7,9,25,31,72,B+,8
MRK8984,STU0899,CRS144,10,8,26,40,84,A,9
MRK8985,STU0899,CRS145,7,10,17,28,62,B,7
MRK8986,STU0899,CRS146,7,9,20,34,70,B+,8
MRK8987,STU0899,CRS147,5,8,28,25,66,B,7
MRK8988,STU0899,CRS148,9,5,29,39,82,A,9
MRK8989,STU0899,CRS149,5,5,24,31,65,B,7
MRK8990,STU0899,CRS150,7,10,18,35,70,B+,8
MRK8991,STU0900,CRS141,6,8,29,45,88,A,9
MRK8992,STU0900,CRS142,7,8,11,45,71,B+,8
MRK8993,STU0900,CRS143,9,10,25,48,92,A+,10
MRK8994,STU0900,CRS144,10,10,16,27,63,B,7
MRK8995,STU0900,CRS145,9,9,12,31,61,B,7
MRK8996,STU0900,CRS146,9,4,26,37,76,B+,8
MRK8997,STU0900,CRS147,6,8,11,50,75,B+,8
MRK8998,STU0900,CRS148,10,5,23,32,70,B+,8
MRK8999,STU0900,CRS149,8,10,22,33,73,B+,8
MRK9000,STU0900,CRS150,6,7,17,26,56,C,6
MRK9001,STU0901,CRS151,6,5,28,21,60,B,7
MRK9002,STU0901,CRS152,5,6,28,28,67,B,7
MRK9003,STU0901,CRS153,5,5,18,23,51,C,6
MRK9004,STU0901,CRS154,9,5,29,22,65,B,7
MRK9005,STU0901,CRS155,8,7,27,50,92,A+,10
MRK9006,STU0901,CRS156,5,9,20,27,61,B,7
MRK9007,STU0901,CRS157,7,7,30,20,64,B,7
MRK9008,STU0901,CRS158,10,7,14,39,70,B+,8
MRK9009,STU0901,CRS159,7,10,28,25,70,B+,8
MRK9010,STU0901,CRS160,7,5,22,40,74,B+,8
MRK9011,STU0902,CRS151,6,6,23,48,83,A,9
MRK9012,STU0902,CRS152,10,9,21,31,71,B+,8
MRK9013,STU0902,CRS153,9,6,27,33,75,B+,8
MRK9014,STU0902,CRS154,9,8,26,37,80,A,9
MRK9015,STU0902,CRS155,5,8,18,45,76,B+,8
MRK9016,STU0902,CRS156,9,10,28,30,77,B+,8
MRK9017,STU0902,CRS157,6,4,15,19,44,D,5
MRK9018,STU0902,CRS158,6,10,25,46,87,A,9
MRK9019,STU0902,CRS159,7,7,10,47,71,B+,8
MRK9020,STU0902,CRS160,8,6,26,20,60,B,7
MRK9021,STU0903,CRS151,6,4,21,19,50,C,6
MRK9022,STU0903,CRS152,7,7,26,50,90,A+,10
MRK9023,STU0903,CRS153,9,7,14,40,70,B+,8
MRK9024,STU0903,CRS154,8,10,16,34,68,B,7
MRK9025,STU0903,CRS155,8,9,18,29,64,B,7
MRK9026,STU0903,CRS156,10,10,18,25,63,B,7
MRK9027,STU0903,CRS157,5,9,28,22,64,B,7
MRK9028,STU0903,CRS158,5,6,14,34,59,C,6
MRK9029,STU0903,CRS159,9,8,28,45,90,A+,10
MRK9030,STU0903,CRS160,8,8,19,23,58,C,6
MRK9031,STU0904,CRS151,10,4,20,33,67,B,7
MRK9032,STU0904,CRS152,9,10,17,49,85,A,9
MRK9033,STU0904,CRS153,6,10,21,39,76,B+,8
MRK9034,STU0904,CRS154,8,9,27,41,85,A,9
MRK9035,STU0904,CRS155,5,9,30,48,92,A+,10
MRK9036,STU0904,CRS156,6,10,27,47,90,A+,10
MRK9037,STU0904,CRS157,8,7,11,31,57,C,6
MRK9038,STU0904,CRS158,10,6,22,26,64,B,7
MRK9039,STU0904,CRS159,7,4,27,26,64,B,7
MRK9040,STU0904,CRS160,10,6,14,45,75,B+,8
MRK9041,STU0905,CRS151,5,8,21,29,63,B,7
MRK9042,STU0905,CRS152,7,7,16,31,61,B,7
MRK9043,STU0905,CRS153,6,8,12,46,72,B+,8
MRK9044,STU0905,CRS154,6,8,10,35,59,C,6
MRK9045,STU0905,CRS155,9,5,11,23,48,D,5
MRK9046,STU0905,CRS156,10,7,11,32,60,B,7
MRK9047,STU0905,CRS157,9,9,19,38,75,B+,8
MRK9048,STU0905,CRS158,10,8,26,32,76,B+,8
MRK9049,STU0905,CRS159,5,9,30,23,67,B,7
MRK9050,STU0905,CRS160,8,6,18,25,57,C,6
MRK9051,STU0906,CRS151,10,8,30,48,96,A+,10
MRK9052,STU0906,CRS152,7,10,17,43,77,B+,8
MRK9053,STU0906,CRS153,6,4,25,28,63,B,7
MRK9054,STU0906,CRS154,6,9,10,30,55,C,6
MRK9055,STU0906,CRS155,8,6,15,28,57,C,6
MRK9056,STU0906,CRS156,5,4,13,47,69,B,7
MRK9057,STU0906,CRS157,5,10,28,36,79,B+,8
MRK9058,STU0906,CRS158,10,5,20,48,83,A,9
MRK9059,STU0906,CRS159,6,7,23,21,57,C,6
MRK9060,STU0906,CRS160,10,9,16,41,76,B+,8
MRK9061,STU0907,CRS151,6,4,13,31,54,C,6
MRK9062,STU0907,CRS152,8,9,22,44,83,A,9
MRK9063,STU0907,CRS153,7,6,12,43,68,B,7
MRK9064,STU0907,CRS154,7,7,13,32,59,C,6
MRK9065,STU0907,CRS155,9,7,19,41,76,B+,8
MRK9066,STU0907,CRS156,9,6,26,35,76,B+,8
MRK9067,STU0907,CRS157,7,4,13,36,60,B,7
MRK9068,STU0907,CRS158,8,6,15,38,67,B,7
MRK9069,STU0907,CRS159,8,8,30,29,75,B+,8
MRK9070,STU0907,CRS160,6,6,26,37,75,B+,8
MRK9071,STU0908,CRS151,5,8,30,23,66,B,7
MRK9072,STU0908,CRS152,6,7,14,30,57,C,6
MRK9073,STU0908,CRS153,8,6,17,36,67,B,7
MRK9074,STU0908,CRS154,8,6,10,35,59,C,6
MRK9075,STU0908,CRS155,7,8,14,22,51,C,6
MRK9076,STU0908,CRS156,10,5,18,20,53,C,6
MRK9077,STU0908,CRS157,5,5,26,39,75,B+,8
MRK9078,STU0908,CRS158,5,5,17,25,52,C,6
MRK9079,STU0908,CRS159,10,10,18,22,60,B,7
MRK9080,STU0908,CRS160,7,10,22,20,59,C,6
MRK9081,STU0909,CRS151,6,10,25,24,65,B,7
MRK9082,STU0909,CRS152,10,5,15,29,59,C,6
MRK9083,STU0909,CRS153,8,10,22,42,82,A,9
MRK9084,STU0909,CRS154,9,5,22,42,78,B+,8
MRK9085,STU0909,CRS155,10,7,10,23,50,C,6
MRK9086,STU0909,CRS156,5,8,23,37,73,B+,8
MRK9087,STU0909,CRS157,5,6,30,45,86,A,9
MRK9088,STU0909,CRS158,8,4,17,46,75,B+,8
MRK9089,STU0909,CRS159,9,6,22,23,60,B,7
MRK9090,STU0909,CRS160,5,10,15,48,78,B+,8
MRK9091,STU0910,CRS151,9,7,27,43,86,A,9
MRK9092,STU0910,CRS152,9,7,16,43,75,B+,8
MRK9093,STU0910,CRS153,6,8,17,25,56,C,6
MRK9094,STU0910,CRS154,8,4,24,24,60,B,7
MRK9095,STU0910,CRS155,5,6,25,25,61,B,7
MRK9096,STU0910,CRS156,10,5,12,27,54,C,6
MRK9097,STU0910,CRS157,6,6,26,40,78,B+,8
MRK9098,STU0910,CRS158,7,6,19,47,79,B+,8
MRK9099,STU0910,CRS159,8,8,15,47,78,B+,8
MRK9100,STU0910,CRS160,5,10,28,31,74,B+,8
MRK9101,STU0911,CRS151,9,4,23,44,80,A,9
MRK9102,STU0911,CRS152,10,4,22,49,85,A,9
MRK9103,STU0911,CRS153,5,10,30,50,95,A+,10
MRK9104,STU0911,CRS154,8,10,14,19,51,C,6
MRK9105,STU0911,CRS155,5,9,27,22,63,B,7
MRK9106,STU0911,CRS156,9,10,26,46,91,A+,10
MRK9107,STU0911,CRS157,7,10,11,37,65,B,7
MRK9108,STU0911,CRS158,8,4,19,31,62,B,7
MRK9109,STU0911,CRS159,5,7,18,44,74,B+,8
MRK9110,STU0911,CRS160,9,6,25,48,88,A,9
MRK9111,STU0912,CRS151,6,4,26,46,82,A,9
MRK9112,STU0912,CRS152,10,8,12,27,57,C,6
MRK9113,STU0912,CRS153,5,7,30,41,83,A,9
MRK9114,STU0912,CRS154,8,8,17,35,68,B,7
MRK9115,STU0912,CRS155,9,6,22,20,57,C,6
MRK9116,STU0912,CRS156,7,9,13,29,58,C,6
MRK9117,STU0912,CRS157,5,5,17,38,65,B,7
MRK9118,STU0912,CRS158,5,5,21,24,55,C,6
MRK9119,STU0912,CRS159,6,5,19,19,49,D,5
MRK9120,STU0912,CRS160,9,5,24,30,68,B,7
MRK9121,STU0913,CRS151,5,10,22,50,87,A,9
MRK9122,STU0913,CRS152,5,8,23,31,67,B,7
MRK9123,STU0913,CRS153,8,9,11,22,50,C,6
MRK9124,STU0913,CRS154,5,6,10,24,45,D,5
MRK9125,STU0913,CRS155,6,5,30,31,72,B+,8
MRK9126,STU0913,CRS156,8,10,18,24,60,B,7
MRK9127,STU0913,CRS157,8,10,12,46,76,B+,8
MRK9128,STU0913,CRS158,7,5,22,46,80,A,9
MRK9129,STU0913,CRS159,10,5,26,29,70,B+,8
MRK9130,STU0913,CRS160,6,4,23,19,52,C,6
MRK9131,STU0914,CRS151,9,5,10,23,47,D,5
MRK9132,STU0914,CRS152,8,10,12,19,49,D,5
MRK9133,STU0914,CRS153,6,9,17,38,70,B+,8
MRK9134,STU0914,CRS154,5,6,11,43,65,B,7
MRK9135,STU0914,CRS155,10,8,15,40,73,B+,8
MRK9136,STU0914,CRS156,8,5,14,46,73,B+,8
MRK9137,STU0914,CRS157,10,4,12,43,69,B,7
MRK9138,STU0914,CRS158,10,8,23,44,85,A,9
MRK9139,STU0914,CRS159,9,4,12,36,61,B,7
MRK9140,STU0914,CRS160,9,8,13,40,70,B+,8
MRK9141,STU0915,CRS151,5,6,10,43,64,B,7
MRK9142,STU0915,CRS152,8,7,28,47,90,A+,10
MRK9143,STU0915,CRS153,7,10,23,49,89,A,9
MRK9144,STU0915,CRS154,8,7,22,50,87,A,9
MRK9145,STU0915,CRS155,6,5,14,38,63,B,7
MRK9146,STU0915,CRS156,5,6,25,30,66,B,7
MRK9147,STU0915,CRS157,9,6,15,26,56,C,6
MRK9148,STU0915,CRS158,6,7,13,35,61,B,7
MRK9149,STU0915,CRS159,10,10,19,27,66,B,7
MRK9150,STU0915,CRS160,5,10,11,46,72,B+,8
MRK9151,STU0916,CRS151,7,6,10,35,58,C,6
MRK9152,STU0916,CRS152,5,7,24,48,84,A,9
MRK9153,STU0916,CRS153,8,10,26,29,73,B+,8
MRK9154,STU0916,CRS154,10,4,14,28,56,C,6
MRK9155,STU0916,CRS155,10,6,18,37,71,B+,8
MRK9156,STU0916,CRS156,8,5,11,38,62,B,7
MRK9157,STU0916,CRS157,10,5,14,49,78,B+,8
MRK9158,STU0916,CRS158,6,9,15,38,68,B,7
MRK9159,STU0916,CRS159,7,4,14,37,62,B,7
MRK9160,STU0916,CRS160,7,9,11,50,77,B+,8
MRK9161,STU0917,CRS151,7,6,10,26,49,D,5
MRK9162,STU0917,CRS152,8,9,26,23,66,B,7
MRK9163,STU0917,CRS153,9,7,10,29,55,C,6
MRK9164,STU0917,CRS154,5,9,12,46,72,B+,8
MRK9165,STU0917,CRS155,10,10,28,45,93,A+,10
MRK9166,STU0917,CRS156,5,4,20,42,71,B+,8
MRK9167,STU0917,CRS157,10,5,16,38,69,B,7
MRK9168,STU0917,CRS158,6,4,15,28,53,C,6
MRK9169,STU0917,CRS159,7,6,21,48,82,A,9
MRK9170,STU0917,CRS160,10,8,17,35,70,B+,8
MRK9171,STU0918,CRS151,5,9,11,31,56,C,6
MRK9172,STU0918,CRS152,8,6,30,49,93,A+,10
MRK9173,STU0918,CRS153,7,6,16,46,75,B+,8
MRK9174,STU0918,CRS154,8,8,21,36,73,B+,8
MRK9175,STU0918,CRS155,6,9,19,18,52,C,6
MRK9176,STU0918,CRS156,8,5,22,24,59,C,6
MRK9177,STU0918,CRS157,6,5,13,25,49,D,5
MRK9178,STU0918,CRS158,6,8,14,48,76,B+,8
MRK9179,STU0918,CRS159,7,7,14,37,65,B,7
MRK9180,STU0918,CRS160,7,9,20,29,65,B,7
MRK9181,STU0919,CRS151,10,8,16,22,56,C,6
MRK9182,STU0919,CRS152,9,8,19,41,77,B+,8
MRK9183,STU0919,CRS153,9,4,10,42,65,B,7
MRK9184,STU0919,CRS154,9,9,17,40,75,B+,8
MRK9185,STU0919,CRS155,8,4,30,40,82,A,9
MRK9186,STU0919,CRS156,9,8,27,30,74,B+,8
MRK9187,STU0919,CRS157,8,10,19,25,62,B,7
MRK9188,STU0919,CRS158,5,6,11,23,45,D,5
MRK9189,STU0919,CRS159,9,10,18,18,55,C,6
MRK9190,STU0919,CRS160,10,4,11,46,71,B+,8
MRK9191,STU0920,CRS151,9,5,24,26,64,B,7
MRK9192,STU0920,CRS152,5,4,22,42,73,B+,8
MRK9193,STU0920,CRS153,10,4,27,32,73,B+,8
MRK9194,STU0920,CRS154,8,6,13,41,68,B,7
MRK9195,STU0920,CRS155,6,5,15,23,49,D,5
MRK9196,STU0920,CRS156,8,8,12,27,55,C,6
MRK9197,STU0920,CRS157,8,9,17,30,64,B,7
MRK9198,STU0920,CRS158,10,8,10,37,65,B,7
MRK9199,STU0920,CRS159,6,4,24,31,65,B,7
MRK9200,STU0920,CRS160,6,5,24,32,67,B,7
MRK9201,STU0921,CRS151,7,10,23,23,63,B,7
MRK9202,STU0921,CRS152,9,5,28,23,65,B,7
MRK9203,STU0921,CRS153,10,9,30,25,74,B+,8
MRK9204,STU0921,CRS154,7,8,26,40,81,A,9
MRK9205,STU0921,CRS155,10,8,12,38,68,B,7
MRK9206,STU0921,CRS156,10,10,27,28,75,B+,8
MRK9207,STU0921,CRS157,9,8,25,50,92,A+,10
MRK9208,STU0921,CRS158,10,5,12,29,56,C,6
MRK9209,STU0921,CRS159,5,4,12,46,67,B,7
