Attendance_ID,Student_ID,Course_ID,Classes_Conducted,Classes_Attended,Attendance_Percentage
ATT3027,STU0303,CRS057,45,41,91.11
ATT3028,STU0303,CRS058,45,41,91.11
ATT3029,STU0303,CRS059,45,41,91.11
ATT3030,STU0303,CRS060,45,41,91.11
ATT3031,STU0304,CRS051,45,44,97.78
ATT3032,STU0304,CRS052,45,44,97.78
ATT3033,STU0304,CRS053,45,44,97.78
ATT3034,STU0304,CRS054,45,44,97.78
ATT3035,STU0304,CRS055,45,44,97.78
ATT3036,STU0304,CRS056,45,44,97.78
ATT3037,STU0304,CRS057,45,44,97.78
ATT3038,STU0304,CRS058,45,44,97.78
ATT3039,STU0304,CRS059,45,44,97.78
ATT3040,STU0304,CRS060,45,44,97.78
ATT3041,STU0305,CRS051,45,34,75.56
ATT3042,STU0305,CRS052,45,34,75.56
ATT3043,STU0305,CRS053,45,34,75.56
ATT3044,STU0305,CRS054,45,34,75.56
ATT3045,STU0305,CRS055,45,34,75.56
ATT3046,STU0305,CRS056,45,34,75.56
ATT3047,STU0305,CRS057,45,34,75.56
ATT3048,STU0305,CRS058,45,34,75.56
ATT3049,STU0305,CRS059,45,34,75.56
ATT3050,STU0305,CRS060,45,34,75.56
ATT3051,STU0306,CRS051,45,39,86.67
ATT3052,STU0306,CRS052,45,39,86.67
ATT3053,STU0306,CRS053,45,39,86.67
ATT3054,STU0306,CRS054,45,39,86.67
ATT3055,STU0306,CRS055,45,39,86.67
ATT3056,STU0306,CRS056,45,39,86.67
ATT3057,STU0306,CRS057,45,39,86.67
ATT3058,STU0306,CRS058,45,39,86.67
ATT3059,STU0306,CRS059,45,39,86.67
ATT3060,STU0306,CRS060,45,39,86.67
ATT3061,STU0307,CRS051,45,39,86.67
ATT3062,STU0307,CRS052,45,39,86.67
ATT3063,STU0307,CRS053,45,39,86.67
ATT3064,STU0307,CRS054,45,39,86.67
ATT3065,STU0307,CRS055,45,39,86.67
ATT3066,STU0307,CRS056,45,39,86.67
ATT3067,STU0307,CRS057,45,39,86.67
ATT3068,STU0307,CRS058,45,39,86.67
ATT3069,STU0307,CRS059,45,39,86.67
ATT3070,STU0307,CRS060,45,39,86.67
ATT3071,STU0308,CRS051,45,40,88.89
ATT3072,STU0308,CRS052,45,40,88.89
ATT3073,STU0308,CRS053,45,40,88.89
ATT3074,STU0308,CRS054,45,40,88.89
ATT3075,STU0308,CRS055,45,40,88.89
ATT3076,STU0308,CRS056,45,40,88.89
ATT3077,STU0308,CRS057,45,40,88.89
ATT3078,STU0308,CRS058,45,40,88.89
ATT3079,STU0308,CRS059,45,40,88.89
ATT3080,STU0308,CRS060,45,40,88.89
ATT3081,STU0309,CRS051,45,43,95.56
ATT3082,STU0309,CRS052,45,43,95.56
ATT3083,STU0309,CRS053,45,43,95.56
ATT3084,STU0309,CRS054,45,43,95.56
ATT3085,STU0309,CRS055,45,43,95.56
ATT3086,STU0309,CRS056,45,43,95.56
ATT3087,STU0309,CRS057,45,43,95.56
ATT3088,STU0309,CRS058,45,43,95.56
ATT3089,STU0309,CRS059,45,43,95.56
ATT3090,STU0309,CRS060,45,43,95.56
ATT3091,STU0310,CRS051,45,40,88.89
ATT3092,STU0310,CRS052,45,40,88.89
ATT3093,STU0310,CRS053,45,40,88.89
ATT3094,STU0310,CRS054,45,40,88.89
ATT3095,STU0310,CRS055,45,40,88.89
ATT3096,STU0310,CRS056,45,40,88.89
ATT3097,STU0310,CRS057,45,40,88.89
ATT3098,STU0310,CRS058,45,40,88.89
ATT3099,STU0310,CRS059,45,40,88.89
ATT3100,STU0310,CRS060,45,40,88.89
ATT3101,STU0311,CRS051,45,38,84.44
ATT3102,STU0311,CRS052,45,38,84.44
ATT3103,STU0311,CRS053,45,38,84.44
ATT3104,STU0311,CRS054,45,38,84.44
ATT3105,STU0311,CRS055,45,38,84.44
ATT3106,STU0311,CRS056,45,38,84.44
ATT3107,STU0311,CRS057,45,38,84.44
ATT3108,STU0311,CRS058,45,38,84.44
ATT3109,STU0311,CRS059,45,38,84.44
ATT3110,STU0311,CRS060,45,38,84.44
ATT3111,STU0312,CRS051,45,42,93.33
ATT3112,STU0312,CRS052,45,42,93.33
ATT3113,STU0312,CRS053,45,42,93.33
ATT3114,STU0312,CRS054,45,42,93.33
ATT3115,STU0312,CRS055,45,42,93.33
ATT3116,STU0312,CRS056,45,42,93.33
ATT3117,STU0312,CRS057,45,42,93.33
ATT3118,STU0312,CRS058,45,42,93.33
ATT3119,STU0312,CRS059,45,42,93.33
ATT3120,STU0312,CRS060,45,42,93.33
ATT3121,STU0313,CRS051,45,41,91.11
ATT3122,STU0313,CRS052,45,41,91.11
ATT3123,STU0313,CRS053,45,41,91.11
ATT3124,STU0313,CRS054,45,41,91.11
ATT3125,STU0313,CRS055,45,41,91.11
ATT3126,STU0313,CRS056,45,41,91.11
ATT3127,STU0313,CRS057,45,41,91.11
ATT3128,STU0313,CRS058,45,41,91.11
ATT3129,STU0313,CRS059,45,41,91.11
ATT3130,STU0313,CRS060,45,41,91.11
ATT3131,STU0314,CRS051,45,39,86.67
ATT3132,STU0314,CRS052,45,39,86.67
ATT3133,STU0314,CRS053,45,39,86.67
ATT3134,STU0314,CRS054,45,39,86.67
ATT3135,STU0314,CRS055,45,39,86.67
ATT3136,STU0314,CRS056,45,39,86.67
ATT3137,STU0314,CRS057,45,39,86.67
ATT3138,STU0314,CRS058,45,39,86.67
ATT3139,STU0314,CRS059,45,39,86.67
ATT3140,STU0314,CRS060,45,39,86.67
ATT3141,STU0315,CRS051,45,40,88.89
ATT3142,STU0315,CRS052,45,40,88.89
ATT3143,STU0315,CRS053,45,40,88.89
ATT3144,STU0315,CRS054,45,40,88.89
ATT3145,STU0315,CRS055,45,40,88.89
ATT3146,STU0315,CRS056,45,40,88.89
ATT3147,STU0315,CRS057,45,40,88.89
ATT3148,STU0315,CRS058,45,40,88.89
ATT3149,STU0315,CRS059,45,40,88.89
ATT3150,STU0315,CRS060,45,40,88.89
ATT3151,STU0316,CRS051,45,40,88.89
ATT3152,STU0316,CRS052,45,40,88.89
ATT3153,STU0316,CRS053,45,40,88.89
ATT3154,STU0316,CRS054,45,40,88.89
ATT3155,STU0316,CRS055,45,40,88.89
ATT3156,STU0316,CRS056,45,40,88.89
ATT3157,STU0316,CRS057,45,40,88.89
ATT3158,STU0316,CRS058,45,40,88.89
ATT3159,STU0316,CRS059,45,40,88.89
ATT3160,STU0316,CRS060,45,40,88.89
ATT3161,STU0317,CRS051,45,40,88.89
ATT3162,STU0317,CRS052,45,40,88.89
ATT3163,STU0317,CRS053,45,40,88.89
ATT3164,STU0317,CRS054,45,40,88.89
ATT3165,STU0317,CRS055,45,40,88.89
ATT3166,STU0317,CRS056,45,40,88.89
ATT3167,STU0317,CRS057,45,40,88.89
ATT3168,STU0317,CRS058,45,40,88.89
ATT3169,STU0317,CRS059,45,40,88.89
ATT3170,STU0317,CRS060,45,40,88.89
ATT3171,STU0318,CRS051,45,34,75.56
ATT3172,STU0318,CRS052,45,34,75.56
ATT3173,STU0318,CRS053,45,34,75.56
ATT3174,STU0318,CRS054,45,34,75.56
ATT3175,STU0318,CRS055,45,34,75.56
ATT3176,STU0318,CRS056,45,34,75.56
ATT3177,STU0318,CRS057,45,34,75.56
ATT3178,STU0318,CRS058,45,34,75.56
ATT3179,STU0318,CRS059,45,34,75.56
ATT3180,STU0318,CRS060,45,34,75.56
ATT3181,STU0319,CRS051,45,41,91.11
ATT3182,STU0319,CRS052,45,41,91.11
ATT3183,STU0319,CRS053,45,41,91.11
ATT3184,STU0319,CRS054,45,41,91.11
ATT3185,STU0319,CRS055,45,41,91.11
ATT3186,STU0319,CRS056,45,41,91.11
ATT3187,STU0319,CRS057,45,41,91.11
ATT3188,STU0319,CRS058,45,41,91.11
ATT3189,STU0319,CRS059,45,41,91.11
ATT3190,STU0319,CRS060,45,41,91.11
ATT3191,STU0320,CRS051,45,44,97.78
ATT3192,STU0320,CRS052,45,44,97.78
ATT3193,STU0320,CRS053,45,44,97.78
ATT3194,STU0320,CRS054,45,44,97.78
ATT3195,STU0320,CRS055,45,44,97.78
ATT3196,STU0320,CRS056,45,44,97.78
ATT3197,STU0320,CRS057,45,44,97.78
ATT3198,STU0320,CRS058,45,44,97.78
ATT3199,STU0320,CRS059,45,44,97.78
ATT3200,STU0320,CRS060,45,44,97.78
ATT3201,STU0321,CRS051,45,36,80.0
ATT3202,STU0321,CRS052,45,36,80.0
ATT3203,STU0321,CRS053,45,36,80.0
ATT3204,STU0321,CRS054,45,36,80.0
ATT3205,STU0321,CRS055,45,36,80.0
ATT3206,STU0321,CRS056,45,36,80.0
ATT3207,STU0321,CRS057,45,36,80.0
ATT3208,STU0321,CRS058,45,36,80.0
ATT3209,STU0321,CRS059,45,36,80.0
ATT3210,STU0321,CRS060,45,36,80.0
ATT3211,STU0322,CRS051,45,41,91.11
ATT3212,STU0322,CRS052,45,41,91.11
ATT3213,STU0322,CRS053,45,41,91.11
ATT3214,STU0322,CRS054,45,41,91.11
ATT3215,STU0322,CRS055,45,41,91.11
ATT3216,STU0322,CRS056,45,41,91.11
ATT3217,STU0322,CRS057,45,41,91.11
ATT3218,STU0322,CRS058,45,41,91.11
ATT3219,STU0322,CRS059,45,41,91.11
ATT3220,STU0322,CRS060,45,41,91.11
ATT3221,STU0323,CRS051,45,40,88.89
ATT3222,STU0323,CRS052,45,40,88.89
ATT3223,STU0323,CRS053,45,40,88.89
ATT3224,STU0323,CRS054,45,40,88.89
ATT3225,STU0323,CRS055,45,40,88.89
ATT3226,STU0323,CRS056,45,40,88.89
ATT3227,STU0323,CRS057,45,40,88.89
ATT3228,STU0323,CRS058,45,40,88.89
ATT3229,STU0323,CRS059,45,40,88.89
ATT3230,STU0323,CRS060,45,40,88.89
ATT3231,STU0324,CRS051,45,44,97.78
ATT3232,STU0324,CRS052,45,44,97.78
ATT3233,STU0324,CRS053,45,44,97.78
ATT3234,STU0324,CRS054,45,44,97.78
ATT3235,STU0324,CRS055,45,44,97.78
ATT3236,STU0324,CRS056,45,44,97.78
ATT3237,STU0324,CRS057,45,44,97.78
ATT3238,STU0324,CRS058,45,44,97.78
ATT3239,STU0324,CRS059,45,44,97.78
ATT3240,STU0324,CRS060,45,44,97.78
ATT3241,STU0325,CRS051,45,40,88.89
ATT3242,STU0325,CRS052,45,40,88.89
ATT3243,STU0325,CRS053,45,40,88.89
ATT3244,STU0325,CRS054,45,40,88.89
ATT3245,STU0325,CRS055,45,40,88.89
ATT3246,STU0325,CRS056,45,40,88.89
ATT3247,STU0325,CRS057,45,40,88.89
ATT3248,STU0325,CRS058,45,40,88.89
ATT3249,STU0325,CRS059,45,40,88.89
ATT3250,STU0325,CRS060,45,40,88.89
ATT3251,STU0326,CRS051,45,36,80.0
ATT3252,STU0326,CRS052,45,36,80.0
ATT3253,STU0326,CRS053,45,36,80.0
ATT3254,STU0326,CRS054,45,36,80.0
ATT3255,STU0326,CRS055,45,36,80.0
ATT3256,STU0326,CRS056,45,36,80.0
ATT3257,STU0326,CRS057,45,36,80.0
ATT3258,STU0326,CRS058,45,36,80.0
ATT3259,STU0326,CRS059,45,36,80.0
ATT3260,STU0326,CRS060,45,36,80.0
ATT3261,STU0327,CRS051,45,41,91.11
ATT3262,STU0327,CRS052,45,41,91.11
ATT3263,STU0327,CRS053,45,41,91.11
ATT3264,STU0327,CRS054,45,41,91.11
ATT3265,STU0327,CRS055,45,41,91.11
ATT3266,STU0327,CRS056,45,41,91.11
ATT3267,STU0327,CRS057,45,41,91.11
ATT3268,STU0327,CRS058,45,41,91.11
ATT3269,STU0327,CRS059,45,41,91.11
ATT3270,STU0327,CRS060,45,41,91.11
ATT3271,STU0328,CRS051,45,36,80.0
ATT3272,STU0328,CRS052,45,36,80.0
ATT3273,STU0328,CRS053,45,36,80.0
ATT3274,STU0328,CRS054,45,36,80.0
ATT3275,STU0328,CRS055,45,36,80.0
ATT3276,STU0328,CRS056,45,36,80.0
ATT3277,STU0328,CRS057,45,36,80.0
ATT3278,STU0328,CRS058,45,36,80.0
ATT3279,STU0328,CRS059,45,36,80.0
ATT3280,STU0328,CRS060,45,36,80.0
ATT3281,STU0329,CRS051,45,36,80.0
ATT3282,STU0329,CRS052,45,36,80.0
ATT3283,STU0329,CRS053,45,36,80.0
ATT3284,STU0329,CRS054,45,36,80.0
ATT3285,STU0329,CRS055,45,36,80.0
ATT3286,STU0329,CRS056,45,36,80.0
ATT3287,STU0329,CRS057,45,36,80.0
ATT3288,STU0329,CRS058,45,36,80.0
ATT3289,STU0329,CRS059,45,36,80.0
ATT3290,STU0329,CRS060,45,36,80.0
ATT3291,STU0330,CRS051,45,41,91.11
ATT3292,STU0330,CRS052,45,41,91.11
ATT3293,STU0330,CRS053,45,41,91.11
ATT3294,STU0330,CRS054,45,41,91.11
ATT3295,STU0330,CRS055,45,41,91.11
ATT3296,STU0330,CRS056,45,41,91.11
ATT3297,STU0330,CRS057,45,41,91.11
ATT3298,STU0330,CRS058,45,41,91.11
ATT3299,STU0330,CRS059,45,41,91.11
ATT3300,STU0330,CRS060,45,41,91.11
ATT3301,STU0331,CRS051,45,39,86.67
ATT3302,STU0331,CRS052,45,39,86.67
ATT3303,STU0331,CRS053,45,39,86.67
ATT3304,STU0331,CRS054,45,39,86.67
ATT3305,STU0331,CRS055,45,39,86.67
ATT3306,STU0331,CRS056,45,39,86.67
ATT3307,STU0331,CRS057,45,39,86.67
ATT3308,STU0331,CRS058,45,39,86.67
ATT3309,STU0331,CRS059,45,39,86.67
ATT3310,STU0331,CRS060,45,39,86.67
ATT3311,STU0332,CRS051,45,43,95.56
ATT3312,STU0332,CRS052,45,43,95.56
ATT3313,STU0332,CRS053,45,43,95.56
ATT3314,STU0332,CRS054,45,43,95.56
ATT3315,STU0332,CRS055,45,43,95.56
ATT3316,STU0332,CRS056,45,43,95.56
ATT3317,STU0332,CRS057,45,43,95.56
ATT3318,STU0332,CRS058,45,43,95.56
ATT3319,STU0332,CRS059,45,43,95.56
ATT3320,STU0332,CRS060,45,43,95.56
ATT3321,STU0333,CRS051,45,41,91.11
ATT3322,STU0333,CRS052,45,41,91.11
ATT3323,STU0333,CRS053,45,41,91.11
ATT3324,STU0333,CRS054,45,41,91.11
ATT3325,STU0333,CRS055,45,41,91.11
ATT3326,STU0333,CRS056,45,41,91.11
ATT3327,STU0333,CRS057,45,41,91.11
ATT3328,STU0333,CRS058,45,41,91.11
ATT3329,STU0333,CRS059,45,41,91.11
ATT3330,STU0333,CRS060,45,41,91.11
ATT3331,STU0334,CRS051,45,37,82.22
ATT3332,STU0334,CRS052,45,37,82.22
ATT3333,STU0334,CRS053,45,37,82.22
ATT3334,STU0334,CRS054,45,37,82.22
ATT3335,STU0334,CRS055,45,37,82.22
ATT3336,STU0334,CRS056,45,37,82.22
ATT3337,STU0334,CRS057,45,37,82.22
ATT3338,STU0334,CRS058,45,37,82.22
ATT3339,STU0334,CRS059,45,37,82.22
ATT3340,STU0334,CRS060,45,37,82.22
ATT3341,STU0335,CRS051,45,38,84.44
ATT3342,STU0335,CRS052,45,38,84.44
ATT3343,STU0335,CRS053,45,38,84.44
ATT3344,STU0335,CRS054,45,38,84.44
ATT3345,STU0335,CRS055,45,38,84.44
ATT3346,STU0335,CRS056,45,38,84.44
ATT3347,STU0335,CRS057,45,38,84.44
ATT3348,STU0335,CRS058,45,38,84.44
ATT3349,STU0335,CRS059,45,38,84.44
ATT3350,STU0335,CRS060,45,38,84.44
ATT3351,STU0336,CRS051,45,42,93.33
ATT3352,STU0336,CRS052,45,42,93.33
ATT3353,STU0336,CRS053,45,42,93.33
ATT3354,STU0336,CRS054,45,42,93.33
ATT3355,STU0336,CRS055,45,42,93.33
ATT3356,STU0336,CRS056,45,42,93.33
ATT3357,STU0336,CRS057,45,42,93.33
ATT3358,STU0336,CRS058,45,42,93.33
ATT3359,STU0336,CRS059,45,42,93.33
ATT3360,STU0336,CRS060,45,42,93.33
ATT3361,STU0337,CRS051,45,41,91.11
ATT3362,STU0337,CRS052,45,41,91.11
ATT3363,STU0337,CRS053,45,41,91.11
ATT3364,STU0337,CRS054,45,41,91.11
ATT3365,STU0337,CRS055,45,41,91.11
ATT3366,STU0337,CRS056,45,41,91.11
ATT3367,STU0337,CRS057,45,41,91.11
ATT3368,STU0337,CRS058,45,41,91.11
ATT3369,STU0337,CRS059,45,41,91.11
ATT3370,STU0337,CRS060,45,41,91.11
ATT3371,STU0338,CRS051,45,44,97.78
ATT3372,STU0338,CRS052,45,44,97.78
ATT3373,STU0338,CRS053,45,44,97.78
ATT3374,STU0338,CRS054,45,44,97.78
ATT3375,STU0338,CRS055,45,44,97.78
ATT3376,STU0338,CRS056,45,44,97.78
ATT3377,STU0338,CRS057,45,44,97.78
ATT3378,STU0338,CRS058,45,44,97.78
ATT3379,STU0338,CRS059,45,44,97.78
ATT3380,STU0338,CRS060,45,44,97.78
ATT3381,STU0339,CRS051,45,37,82.22
ATT3382,STU0339,CRS052,45,37,82.22
ATT3383,STU0339,CRS053,45,37,82.22
ATT3384,STU0339,CRS054,45,37,82.22
ATT3385,STU0339,CRS055,45,37,82.22
ATT3386,STU0339,CRS056,45,37,82.22
ATT3387,STU0339,CRS057,45,37,82.22
ATT3388,STU0339,CRS058,45,37,82.22
ATT3389,STU0339,CRS059,45,37,82.22
ATT3390,STU0339,CRS060,45,37,82.22
ATT3391,STU0340,CRS051,45,41,91.11
ATT3392,STU0340,CRS052,45,41,91.11
ATT3393,STU0340,CRS053,45,41,91.11
ATT3394,STU0340,CRS054,45,41,91.11
ATT3395,STU0340,CRS055,45,41,91.11
ATT3396,STU0340,CRS056,45,41,91.11
ATT3397,STU0340,CRS057,45,41,91.11
ATT3398,STU0340,CRS058,45,41,91.11
ATT3399,STU0340,CRS059,45,41,91.11
ATT3400,STU0340,CRS060,45,41,91.11
ATT3401,STU0341,CRS051,45,36,80.0
ATT3402,STU0341,CRS052,45,36,80.0
ATT3403,STU0341,CRS053,45,36,80.0
ATT3404,STU0341,CRS054,45,36,80.0
ATT3405,STU0341,CRS055,45,36,80.0
ATT3406,STU0341,CRS056,45,36,80.0
ATT3407,STU0341,CRS057,45,36,80.0
ATT3408,STU0341,CRS058,45,36,80.0
ATT3409,STU0341,CRS059,45,36,80.0
ATT3410,STU0341,CRS060,45,36,80.0
ATT3411,STU0342,CRS051,45,35,77.78
ATT3412,STU0342,CRS052,45,35,77.78
ATT3413,STU0342,CRS053,45,35,77.78
ATT3414,STU0342,CRS054,45,35,77.78
ATT3415,STU0342,CRS055,45,35,77.78
ATT3416,STU0342,CRS056,45,35,77.78
ATT3417,STU0342,CRS057,45,35,77.78
ATT3418,STU0342,CRS058,45,35,77.78
ATT3419,STU0342,CRS059,45,35,77.78
ATT3420,STU0342,CRS060,45,35,77.78
ATT3421,STU0343,CRS051,45,38,84.44
ATT3422,STU0343,CRS052,45,38,84.44
ATT3423,STU0343,CRS053,45,38,84.44
ATT3424,STU0343,CRS054,45,38,84.44
ATT3425,STU0343,CRS055,45,38,84.44
ATT3426,STU0343,CRS056,45,38,84.44
ATT3427,STU0343,CRS057,45,38,84.44
ATT3428,STU0343,CRS058,45,38,84.44
ATT3429,STU0343,CRS059,45,38,84.44
ATT3430,STU0343,CRS060,45,38,84.44
ATT3431,STU0344,CRS051,45,40,88.89
ATT3432,STU0344,CRS052,45,40,88.89
ATT3433,STU0344,CRS053,45,40,88.89
ATT3434,STU0344,CRS054,45,40,88.89
ATT3435,STU0344,CRS055,45,40,88.89
ATT3436,STU0344,CRS056,45,40,88.89
ATT3437,STU0344,CRS057,45,40,88.89
ATT3438,STU0344,CRS058,45,40,88.89
ATT3439,STU0344,CRS059,45,40,88.89
ATT3440,STU0344,CRS060,45,40,88.89
ATT3441,STU0345,CRS051,45,43,95.56
ATT3442,STU0345,CRS052,45,43,95.56
ATT3443,STU0345,CRS053,45,43,95.56
ATT3444,STU0345,CRS054,45,43,95.56
ATT3445,STU0345,CRS055,45,43,95.56
ATT3446,STU0345,CRS056,45,43,95.56
ATT3447,STU0345,CRS057,45,43,95.56
ATT3448,STU0345,CRS058,45,43,95.56
ATT3449,STU0345,CRS059,45,43,95.56
ATT3450,STU0345,CRS060,45,43,95.56
ATT3451,STU0346,CRS051,45,35,77.78
ATT3452,STU0346,CRS052,45,35,77.78
ATT3453,STU0346,CRS053,45,35,77.78
ATT3454,STU0346,CRS054,45,35,77.78
ATT3455,STU0346,CRS055,45,35,77.78
ATT3456,STU0346,CRS056,45,35,77.78
ATT3457,STU0346,CRS057,45,35,77.78
ATT3458,STU0346,CRS058,45,35,77.78
ATT3459,STU0346,CRS059,45,35,77.78
ATT3460,STU0346,CRS060,45,35,77.78
ATT3461,STU0347,CRS051,45,35,77.78
ATT3462,STU0347,CRS052,45,35,77.78
ATT3463,STU0347,CRS053,45,35,77.78
ATT3464,STU0347,CRS054,45,35,77.78
ATT3465,STU0347,CRS055,45,35,77.78
ATT3466,STU0347,CRS056,45,35,77.78
ATT3467,STU0347,CRS057,45,35,77.78
ATT3468,STU0347,CRS058,45,35,77.78
ATT3469,STU0347,CRS059,45,35,77.78
ATT3470,STU0347,CRS060,45,35,77.78
ATT3471,STU0348,CRS051,45,43,95.56
ATT3472,STU0348,CRS052,45,43,95.56
ATT3473,STU0348,CRS053,45,43,95.56
ATT3474,STU0348,CRS054,45,43,95.56
ATT3475,STU0348,CRS055,45,43,95.56
ATT3476,STU0348,CRS056,45,43,95.56
ATT3477,STU0348,CRS057,45,43,95.56
ATT3478,STU0348,CRS058,45,43,95.56
ATT3479,STU0348,CRS059,45,43,95.56
ATT3480,STU0348,CRS060,45,43,95.56
ATT3481,STU0349,CRS051,45,39,86.67
ATT3482,STU0349,CRS052,45,39,86.67
ATT3483,STU0349,CRS053,45,39,86.67
ATT3484,STU0349,CRS054,45,39,86.67
ATT3485,STU0349,CRS055,45,39,86.67
ATT3486,STU0349,CRS056,45,39,86.67
ATT3487,STU0349,CRS057,45,39,86.67
ATT3488,STU0349,CRS058,45,39,86.67
ATT3489,STU0349,CRS059,45,39,86.67
ATT3490,STU0349,CRS060,45,39,86.67
ATT3491,STU0350,CRS051,45,36,80.0
ATT3492,STU0350,CRS052,45,36,80.0
ATT3493,STU0350,CRS053,45,36,80.0
ATT3494,STU0350,CRS054,45,36,80.0
ATT3495,STU0350,CRS055,45,36,80.0
ATT3496,STU0350,CRS056,45,36,80.0
ATT3497,STU0350,CRS057,45,36,80.0
ATT3498,STU0350,CRS058,45,36,80.0
ATT3499,STU0350,CRS059,45,36,80.0
ATT3500,STU0350,CRS060,45,36,80.0
ATT3501,STU0351,CRS051,45,43,95.56
ATT3502,STU0351,CRS052,45,43,95.56
ATT3503,STU0351,CRS053,45,43,95.56
ATT3504,STU0351,CRS054,45,43,95.56
ATT3505,STU0351,CRS055,45,43,95.56
ATT3506,STU0351,CRS056,45,43,95.56
ATT3507,STU0351,CRS057,45,43,95.56
ATT3508,STU0351,CRS058,45,43,95.56
ATT3509,STU0351,CRS059,45,43,95.56
ATT3510,STU0351,CRS060,45,43,95.56
ATT3511,STU0352,CRS051,45,36,80.0
ATT3512,STU0352,CRS052,45,36,80.0
ATT3513,STU0352,CRS053,45,36,80.0
ATT3514,STU0352,CRS054,45,36,80.0
ATT3515,STU0352,CRS055,45,36,80.0
ATT3516,STU0352,CRS056,45,36,80.0
ATT3517,STU0352,CRS057,45,36,80.0
ATT3518,STU0352,CRS058,45,36,80.0
ATT3519,STU0352,CRS059,45,36,80.0
ATT3520,STU0352,CRS060,45,36,80.0
ATT3521,STU0353,CRS051,45,36,80.0
ATT3522,STU0353,CRS052,45,36,80.0
ATT3523,STU0353,CRS053,45,36,80.0
ATT3524,STU0353,CRS054,45,36,80.0
ATT3525,STU0353,CRS055,45,36,80.0
ATT3526,STU0353,CRS056,45,36,80.0
ATT3527,STU0353,CRS057,45,36,80.0
ATT3528,STU0353,CRS058,45,36,80.0
ATT3529,STU0353,CRS059,45,36,80.0
ATT3530,STU0353,CRS060,45,36,80.0
ATT3531,STU0354,CRS051,45,38,84.44
ATT3532,STU0354,CRS052,45,38,84.44
ATT3533,STU0354,CRS053,45,38,84.44
ATT3534,STU0354,CRS054,45,38,84.44
ATT3535,STU0354,CRS055,45,38,84.44
ATT3536,STU0354,CRS056,45,38,84.44
ATT3537,STU0354,CRS057,45,38,84.44
ATT3538,STU0354,CRS058,45,38,84.44
ATT3539,STU0354,CRS059,45,38,84.44
ATT3540,STU0354,CRS060,45,38,84.44
ATT3541,STU0355,CRS051,45,35,77.78
ATT3542,STU0355,CRS052,45,35,77.78
ATT3543,STU0355,CRS053,45,35,77.78
ATT3544,STU0355,CRS054,45,35,77.78
ATT3545,STU0355,CRS055,45,35,77.78
ATT3546,STU0355,CRS056,45,35,77.78
ATT3547,STU0355,CRS057,45,35,77.78
ATT3548,STU0355,CRS058,45,35,77.78
ATT3549,STU0355,CRS059,45,35,77.78
ATT3550,STU0355,CRS060,45,35,77.78
ATT3551,STU0356,CRS051,45,36,80.0
ATT3552,STU0356,CRS052,45,36,80.0
ATT3553,STU0356,CRS053,45,36,80.0
ATT3554,STU0356,CRS054,45,36,80.0
ATT3555,STU0356,CRS055,45,36,80.0
ATT3556,STU0356,CRS056,45,36,80.0
ATT3557,STU0356,CRS057,45,36,80.0
ATT3558,STU0356,CRS058,45,36,80.0
ATT3559,STU0356,CRS059,45,36,80.0
ATT3560,STU0356,CRS060,45,36,80.0
ATT3561,STU0357,CRS051,45,43,95.56
ATT3562,STU0357,CRS052,45,43,95.56
ATT3563,STU0357,CRS053,45,43,95.56
ATT3564,STU0357,CRS054,45,43,95.56
ATT3565,STU0357,CRS055,45,43,95.56
ATT3566,STU0357,CRS056,45,43,95.56
ATT3567,STU0357,CRS057,45,43,95.56
ATT3568,STU0357,CRS058,45,43,95.56
ATT3569,STU0357,CRS059,45,43,95.56
ATT3570,STU0357,CRS060,45,43,95.56
ATT3571,STU0358,CRS051,45,43,95.56
ATT3572,STU0358,CRS052,45,43,95.56
ATT3573,STU0358,CRS053,45,43,95.56
ATT3574,STU0358,CRS054,45,43,95.56
ATT3575,STU0358,CRS055,45,43,95.56
ATT3576,STU0358,CRS056,45,43,95.56
ATT3577,STU0358,CRS057,45,43,95.56
ATT3578,STU0358,CRS058,45,43,95.56
ATT3579,STU0358,CRS059,45,43,95.56
ATT3580,STU0358,CRS060,45,43,95.56
ATT3581,STU0359,CRS051,45,36,80.0
ATT3582,STU0359,CRS052,45,36,80.0
ATT3583,STU0359,CRS053,45,36,80.0
ATT3584,STU0359,CRS054,45,36,80.0
ATT3585,STU0359,CRS055,45,36,80.0
ATT3586,STU0359,CRS056,45,36,80.0
ATT3587,STU0359,CRS057,45,36,80.0
ATT3588,STU0359,CRS058,45,36,80.0
ATT3589,STU0359,CRS059,45,36,80.0
ATT3590,STU0359,CRS060,45,36,80.0
ATT3591,STU0360,CRS051,45,34,75.56
ATT3592,STU0360,CRS052,45,34,75.56
ATT3593,STU0360,CRS053,45,34,75.56
ATT3594,STU0360,CRS054,45,34,75.56
ATT3595,STU0360,CRS055,45,34,75.56
ATT3596,STU0360,CRS056,45,34,75.56
ATT3597,STU0360,CRS057,45,34,75.56
ATT3598,STU0360,CRS058,45,34,75.56
ATT3599,STU0360,CRS059,45,34,75.56
ATT3600,STU0360,CRS060,45,34,75.56
ATT3601,STU0361,CRS061,45,37,82.22
ATT3602,STU0361,CRS062,45,37,82.22
ATT3603,STU0361,CRS063,45,37,82.22
ATT3604,STU0361,CRS064,45,37,82.22
ATT3605,STU0361,CRS065,45,37,82.22
ATT3606,STU0361,CRS066,45,37,82.22
ATT3607,STU0361,CRS067,45,37,82.22
