Fee_ID,Student_ID,Semester,Tuition_Fee,Library_Fee,Exam_Fee,Total_Fee,Amount_Paid,Balance,Status
FEE6209,STU0777,1,90000,3000,2500,95500,52251,43249,Partially Paid
FEE6210,STU0777,2,90000,3000,2500,95500,95500,0,Paid
FEE6211,STU0777,3,90000,3000,2500,95500,65296,30204,Partially Paid
FEE6212,STU0777,4,90000,3000,2500,95500,95500,0,Paid
FEE6213,STU0777,5,90000,3000,2500,95500,0,95500,Pending
FEE6214,STU0777,6,90000,3000,2500,95500,80437,15063,Partially Paid
FEE6215,STU0777,7,90000,3000,2500,95500,95500,0,Paid
FEE6216,STU0777,8,90000,3000,2500,95500,81724,13776,Partially Paid
FEE6217,STU0778,1,90000,3000,2500,95500,95500,0,Paid
FEE6218,STU0778,2,90000,3000,2500,95500,65804,29696,Partially Paid
FEE6219,STU0778,3,90000,3000,2500,95500,83548,11952,Partially Paid
FEE6220,STU0778,4,90000,3000,2500,95500,51428,44072,Partially Paid
FEE6221,STU0778,5,90000,3000,2500,95500,95500,0,Paid
FEE6222,STU0778,6,90000,3000,2500,95500,70367,25133,Partially Paid
FEE6223,STU0778,7,90000,3000,2500,95500,54561,40939,Partially Paid
FEE6224,STU0778,8,90000,3000,2500,95500,0,95500,Pending
FEE6225,STU0779,1,90000,3000,2500,95500,87723,7777,Partially Paid
FEE6226,STU0779,2,90000,3000,2500,95500,0,95500,Pending
FEE6227,STU0779,3,90000,3000,2500,95500,95500,0,Paid
FEE6228,STU0779,4,90000,3000,2500,95500,95500,0,Paid
FEE6229,STU0779,5,90000,3000,2500,95500,91581,3919,Partially Paid
FEE6230,STU0779,6,90000,3000,2500,95500,62855,32645,Partially Paid
FEE6231,STU0779,7,90000,3000,2500,95500,95500,0,Paid
FEE6232,STU0779,8,90000,3000,2500,95500,95500,0,Paid
FEE6233,STU0780,1,90000,3000,2500,95500,95500,0,Paid
FEE6234,STU0780,2,90000,3000,2500,95500,85222,10278,Partially Paid
FEE6235,STU0780,3,90000,3000,2500,95500,95500,0,Paid
FEE6236,STU0780,4,90000,3000,2500,95500,95500,0,Paid
FEE6237,STU0780,5,90000,3000,2500,95500,54276,41224,Partially Paid
FEE6238,STU0780,6,90000,3000,2500,95500,95500,0,Paid
FEE6239,STU0780,7,90000,3000,2500,95500,95500,0,Paid
FEE6240,STU0780,8,90000,3000,2500,95500,0,95500,Pending
FEE6241,STU0781,1,90000,3000,2500,95500,95500,0,Paid
FEE6242,STU0781,2,90000,3000,2500,95500,95500,0,Paid
FEE6243,STU0781,3,90000,3000,2500,95500,95500,0,Paid
FEE6244,STU0781,4,90000,3000,2500,95500,85824,9676,Partially Paid
FEE6245,STU0781,5,90000,3000,2500,95500,0,95500,Pending
FEE6246,STU0781,6,90000,3000,2500,95500,95500,0,Paid
FEE6247,STU0781,7,90000,3000,2500,95500,95500,0,Paid
FEE6248,STU0781,8,90000,3000,2500,95500,95500,0,Paid
FEE6249,STU0782,1,90000,3000,2500,95500,49107,46393,Partially Paid
FEE6250,STU0782,2,90000,3000,2500,95500,52464,43036,Partially Paid
FEE6251,STU0782,3,90000,3000,2500,95500,95500,0,Paid
FEE6252,STU0782,4,90000,3000,2500,95500,95500,0,Paid
FEE6253,STU0782,5,90000,3000,2500,95500,0,95500,Pending
FEE6254,STU0782,6,90000,3000,2500,95500,0,95500,Pending
FEE6255,STU0782,7,90000,3000,2500,95500,95500,0,Paid
FEE6256,STU0782,8,90000,3000,2500,95500,95500,0,Paid
FEE6257,STU0783,1,90000,3000,2500,95500,95500,0,Paid
FEE6258,STU0783,2,90000,3000,2500,95500,0,95500,Pending
FEE6259,STU0783,3,90000,3000,2500,95500,95500,0,Paid
FEE6260,STU0783,4,90000,3000,2500,95500,77828,17672,Partially Paid
FEE6261,STU0783,5,90000,3000,2500,95500,90621,4879,Partially Paid
FEE6262,STU0783,6,90000,3000,2500,95500,58268,37232,Partially Paid
FEE6263,STU0783,7,90000,3000,2500,95500,95500,0,Paid
FEE6264,STU0783,8,90000,3000,2500,95500,95500,0,Paid
FEE6265,STU0784,1,90000,3000,2500,95500,52783,42717,Partially Paid
FEE6266,STU0784,2,90000,3000,2500,95500,65634,29866,Partially Paid
FEE6267,STU0784,3,90000,3000,2500,95500,95500,0,Paid
FEE6268,STU0784,4,90000,3000,2500,95500,85981,9519,Partially Paid
FEE6269,STU0784,5,90000,3000,2500,95500,95500,0,Paid
FEE6270,STU0784,6,90000,3000,2500,95500,71497,24003,Partially Paid
FEE6271,STU0784,7,90000,3000,2500,95500,0,95500,Pending
FEE6272,STU0784,8,90000,3000,2500,95500,95500,0,Paid
FEE6273,STU0785,1,90000,3000,2500,95500,95500,0,Paid
FEE6274,STU0785,2,90000,3000,2500,95500,95500,0,Paid
FEE6275,STU0785,3,90000,3000,2500,95500,95500,0,Paid
FEE6276,STU0785,4,90000,3000,2500,95500,95500,0,Paid
FEE6277,STU0785,5,90000,3000,2500,95500,95500,0,Paid
FEE6278,STU0785,6,90000,3000,2500,95500,75982,19518,Partially Paid
FEE6279,STU0785,7,90000,3000,2500,95500,95500,0,Paid
FEE6280,STU0785,8,90000,3000,2500,95500,95500,0,Paid
FEE6281,STU0786,1,90000,3000,2500,95500,0,95500,Pending
FEE6282,STU0786,2,90000,3000,2500,95500,95500,0,Paid
FEE6283,STU0786,3,90000,3000,2500,95500,95500,0,Paid
FEE6284,STU0786,4,90000,3000,2500,95500,76158,19342,Partially Paid
FEE6285,STU0786,5,90000,3000,2500,95500,53717,41783,Partially Paid
FEE6286,STU0786,6,90000,3000,2500,95500,95500,0,Paid
FEE6287,STU0786,7,90000,3000,2500,95500,95500,0,Paid
FEE6288,STU0786,8,90000,3000,2500,95500,52942,42558,Partially Paid
FEE6289,STU0787,1,90000,3000,2500,95500,47922,47578,Partially Paid
FEE6290,STU0787,2,90000,3000,2500,95500,95500,0,Paid
FEE6291,STU0787,3,90000,3000,2500,95500,0,95500,Pending
FEE6292,STU0787,4,90000,3000,2500,95500,95500,0,Paid
FEE6293,STU0787,5,90000,3000,2500,95500,95500,0,Paid
FEE6294,STU0787,6,90000,3000,2500,95500,95500,0,Paid
FEE6295,STU0787,7,90000,3000,2500,95500,95500,0,Paid
FEE6296,STU0787,8,90000,3000,2500,95500,95500,0,Paid
FEE6297,STU0788,1,90000,3000,2500,95500,83832,11668,Partially Paid
FEE6298,STU0788,2,90000,3000,2500,95500,86757,8743,Partially Paid
FEE6299,STU0788,3,90000,3000,2500,95500,55242,40258,Partially Paid
FEE6300,STU0788,4,90000,3000,2500,95500,95500,0,Paid
FEE6301,STU0788,5,90000,3000,2500,95500,84781,10719,Partially Paid
FEE6302,STU0788,6,90000,3000,2500,95500,95500,0,Paid
FEE6303,STU0788,7,90000,3000,2500,95500,86562,8938,Partially Paid
FEE6304,STU0788,8,90000,3000,2500,95500,95500,0,Paid
FEE6305,STU0789,1,90000,3000,2500,95500,52482,43018,Partially Paid
FEE6306,STU0789,2,90000,3000,2500,95500,95500,0,Paid
FEE6307,STU0789,3,90000,3000,2500,95500,95500,0,Paid
FEE6308,STU0789,4,90000,3000,2500,95500,95500,0,Paid
FEE6309,STU0789,5,90000,3000,2500,95500,95500,0,Paid
FEE6310,STU0789,6,90000,3000,2500,95500,95500,0,Paid
FEE6311,STU0789,7,90000,3000,2500,95500,95500,0,Paid
FEE6312,STU0789,8,90000,3000,2500,95500,95500,0,Paid
FEE6313,STU0790,1,90000,3000,2500,95500,71267,24233,Partially Paid
FEE6314,STU0790,2,90000,3000,2500,95500,93234,2266,Partially Paid
FEE6315,STU0790,3,90000,3000,2500,95500,70110,25390,Partially Paid
FEE6316,STU0790,4,90000,3000,2500,95500,74970,20530,Partially Paid
FEE6317,STU0790,5,90000,3000,2500,95500,95500,0,Paid
FEE6318,STU0790,6,90000,3000,2500,95500,94443,1057,Partially Paid
FEE6319,STU0790,7,90000,3000,2500,95500,73131,22369,Partially Paid
FEE6320,STU0790,8,90000,3000,2500,95500,95500,0,Paid
FEE6321,STU0791,1,90000,3000,2500,95500,95500,0,Paid
FEE6322,STU0791,2,90000,3000,2500,95500,95500,0,Paid
FEE6323,STU0791,3,90000,3000,2500,95500,95500,0,Paid
FEE6324,STU0791,4,90000,3000,2500,95500,76932,18568,Partially Paid
FEE6325,STU0791,5,90000,3000,2500,95500,71941,23559,Partially Paid
FEE6326,STU0791,6,90000,3000,2500,95500,95500,0,Paid
FEE6327,STU0791,7,90000,3000,2500,95500,95500,0,Paid
FEE6328,STU0791,8,90000,3000,2500,95500,95500,0,Paid
FEE6329,STU0792,1,90000,3000,2500,95500,95500,0,Paid
FEE6330,STU0792,2,90000,3000,2500,95500,57646,37854,Partially Paid
FEE6331,STU0792,3,90000,3000,2500,95500,95500,0,Paid
FEE6332,STU0792,4,90000,3000,2500,95500,95500,0,Paid
FEE6333,STU0792,5,90000,3000,2500,95500,82028,13472,Partially Paid
FEE6334,STU0792,6,90000,3000,2500,95500,89900,5600,Partially Paid
FEE6335,STU0792,7,90000,3000,2500,95500,95500,0,Paid
FEE6336,STU0792,8,90000,3000,2500,95500,55387,40113,Partially Paid
FEE6337,STU0793,1,90000,3000,2500,95500,95500,0,Paid
FEE6338,STU0793,2,90000,3000,2500,95500,74846,20654,Partially Paid
FEE6339,STU0793,3,90000,3000,2500,95500,95500,0,Paid
FEE6340,STU0793,4,90000,3000,2500,95500,95500,0,Paid
FEE6341,STU0793,5,90000,3000,2500,95500,95500,0,Paid
FEE6342,STU0793,6,90000,3000,2500,95500,95500,0,Paid
FEE6343,STU0793,7,90000,3000,2500,95500,95500,0,Paid
FEE6344,STU0793,8,90000,3000,2500,95500,95500,0,Paid
FEE6345,STU0794,1,90000,3000,2500,95500,95500,0,Paid
FEE6346,STU0794,2,90000,3000,2500,95500,0,95500,Pending
FEE6347,STU0794,3,90000,3000,2500,95500,95500,0,Paid
FEE6348,STU0794,4,90000,3000,2500,95500,95500,0,Paid
FEE6349,STU0794,5,90000,3000,2500,95500,65535,29965,Partially Paid
FEE6350,STU0794,6,90000,3000,2500,95500,95500,0,Paid
FEE6351,STU0794,7,90000,3000,2500,95500,95500,0,Paid
FEE6352,STU0794,8,90000,3000,2500,95500,95500,0,Paid
FEE6353,STU0795,1,90000,3000,2500,95500,0,95500,Pending
FEE6354,STU0795,2,90000,3000,2500,95500,95500,0,Paid
FEE6355,STU0795,3,90000,3000,2500,95500,0,95500,Pending
FEE6356,STU0795,4,90000,3000,2500,95500,95500,0,Paid
FEE6357,STU0795,5,90000,3000,2500,95500,95500,0,Paid
FEE6358,STU0795,6,90000,3000,2500,95500,95500,0,Paid
FEE6359,STU0795,7,90000,3000,2500,95500,95500,0,Paid
FEE6360,STU0795,8,90000,3000,2500,95500,0,95500,Pending
FEE6361,STU0796,1,90000,3000,2500,95500,95500,0,Paid
FEE6362,STU0796,2,90000,3000,2500,95500,95500,0,Paid
FEE6363,STU0796,3,90000,3000,2500,95500,95500,0,Paid
FEE6364,STU0796,4,90000,3000,2500,95500,95500,0,Paid
FEE6365,STU0796,5,90000,3000,2500,95500,95500,0,Paid
FEE6366,STU0796,6,90000,3000,2500,95500,95500,0,Paid
FEE6367,STU0796,7,90000,3000,2500,95500,62016,33484,Partially Paid
FEE6368,STU0796,8,90000,3000,2500,95500,95500,0,Paid
FEE6369,STU0797,1,90000,3000,2500,95500,95500,0,Paid
FEE6370,STU0797,2,90000,3000,2500,95500,95500,0,Paid
FEE6371,STU0797,3,90000,3000,2500,95500,95500,0,Paid
FEE6372,STU0797,4,90000,3000,2500,95500,95500,0,Paid
FEE6373,STU0797,5,90000,3000,2500,95500,95500,0,Paid
FEE6374,STU0797,6,90000,3000,2500,95500,49358,46142,Partially Paid
FEE6375,STU0797,7,90000,3000,2500,95500,86715,8785,Partially Paid
FEE6376,STU0797,8,90000,3000,2500,95500,0,95500,Pending
FEE6377,STU0798,1,90000,3000,2500,95500,95500,0,Paid
FEE6378,STU0798,2,90000,3000,2500,95500,0,95500,Pending
FEE6379,STU0798,3,90000,3000,2500,95500,94181,1319,Partially Paid
FEE6380,STU0798,4,90000,3000,2500,95500,83819,11681,Partially Paid
FEE6381,STU0798,5,90000,3000,2500,95500,95500,0,Paid
FEE6382,STU0798,6,90000,3000,2500,95500,95500,0,Paid
FEE6383,STU0798,7,90000,3000,2500,95500,95500,0,Paid
FEE6384,STU0798,8,90000,3000,2500,95500,95500,0,Paid
FEE6385,STU0799,1,90000,3000,2500,95500,95500,0,Paid
FEE6386,STU0799,2,90000,3000,2500,95500,95500,0,Paid
FEE6387,STU0799,3,90000,3000,2500,95500,0,95500,Pending
FEE6388,STU0799,4,90000,3000,2500,95500,95500,0,Paid
FEE6389,STU0799,5,90000,3000,2500,95500,63447,32053,Partially Paid
FEE6390,STU0799,6,90000,3000,2500,95500,75078,20422,Partially Paid
FEE6391,STU0799,7,90000,3000,2500,95500,95500,0,Paid
FEE6392,STU0799,8,90000,3000,2500,95500,95500,0,Paid
FEE6393,STU0800,1,90000,3000,2500,95500,95500,0,Paid
FEE6394,STU0800,2,90000,3000,2500,95500,95500,0,Paid
FEE6395,STU0800,3,90000,3000,2500,95500,95500,0,Paid
FEE6396,STU0800,4,90000,3000,2500,95500,95500,0,Paid
FEE6397,STU0800,5,90000,3000,2500,95500,95500,0,Paid
FEE6398,STU0800,6,90000,3000,2500,95500,95500,0,Paid
FEE6399,STU0800,7,90000,3000,2500,95500,95500,0,Paid
FEE6400,STU0800,8,90000,3000,2500,95500,95500,0,Paid
FEE6401,STU0801,1,90000,3000,2500,95500,91205,4295,Partially Paid
FEE6402,STU0801,2,90000,3000,2500,95500,95500,0,Paid
FEE6403,STU0801,3,90000,3000,2500,95500,95500,0,Paid
FEE6404,STU0801,4,90000,3000,2500,95500,95500,0,Paid
FEE6405,STU0801,5,90000,3000,2500,95500,95500,0,Paid
FEE6406,STU0801,6,90000,3000,2500,95500,95500,0,Paid
FEE6407,STU0801,7,90000,3000,2500,95500,95500,0,Paid
FEE6408,STU0801,8,90000,3000,2500,95500,52370,43130,Partially Paid
FEE6409,STU0802,1,90000,3000,2500,95500,61445,34055,Partially Paid
FEE6410,STU0802,2,90000,3000,2500,95500,95500,0,Paid
FEE6411,STU0802,3,90000,3000,2500,95500,95500,0,Paid
FEE6412,STU0802,4,90000,3000,2500,95500,0,95500,Pending
FEE6413,STU0802,5,90000,3000,2500,95500,95500,0,Paid
FEE6414,STU0802,6,90000,3000,2500,95500,0,95500,Pending
FEE6415,STU0802,7,90000,3000,2500,95500,95500,0,Paid
FEE6416,STU0802,8,90000,3000,2500,95500,95500,0,Paid
FEE6417,STU0803,1,90000,3000,2500,95500,51052,44448,Partially Paid
FEE6418,STU0803,2,90000,3000,2500,95500,95500,0,Paid
FEE6419,STU0803,3,90000,3000,2500,95500,95500,0,Paid
FEE6420,STU0803,4,90000,3000,2500,95500,95500,0,Paid
FEE6421,STU0803,5,90000,3000,2500,95500,0,95500,Pending
FEE6422,STU0803,6,90000,3000,2500,95500,95500,0,Paid
FEE6423,STU0803,7,90000,3000,2500,95500,95500,0,Paid
FEE6424,STU0803,8,90000,3000,2500,95500,95500,0,Paid
FEE6425,STU0804,1,90000,3000,2500,95500,62442,33058,Partially Paid
FEE6426,STU0804,2,90000,3000,2500,95500,0,95500,Pending
FEE6427,STU0804,3,90000,3000,2500,95500,0,95500,Pending
FEE6428,STU0804,4,90000,3000,2500,95500,95500,0,Paid
FEE6429,STU0804,5,90000,3000,2500,95500,0,95500,Pending
FEE6430,STU0804,6,90000,3000,2500,95500,95500,0,Paid
FEE6431,STU0804,7,90000,3000,2500,95500,95500,0,Paid
FEE6432,STU0804,8,90000,3000,2500,95500,95500,0,Paid
FEE6433,STU0805,1,90000,3000,2500,95500,0,95500,Pending
FEE6434,STU0805,2,90000,3000,2500,95500,90329,5171,Partially Paid
FEE6435,STU0805,3,90000,3000,2500,95500,95500,0,Paid
FEE6436,STU0805,4,90000,3000,2500,95500,54166,41334,Partially Paid
FEE6437,STU0805,5,90000,3000,2500,95500,63907,31593,Partially Paid
FEE6438,STU0805,6,90000,3000,2500,95500,95500,0,Paid
FEE6439,STU0805,7,90000,3000,2500,95500,95500,0,Paid
FEE6440,STU0805,8,90000,3000,2500,95500,95500,0,Paid
FEE6441,STU0806,1,90000,3000,2500,95500,0,95500,Pending
FEE6442,STU0806,2,90000,3000,2500,95500,79673,15827,Partially Paid
FEE6443,STU0806,3,90000,3000,2500,95500,95500,0,Paid
FEE6444,STU0806,4,90000,3000,2500,95500,95500,0,Paid
FEE6445,STU0806,5,90000,3000,2500,95500,0,95500,Pending
FEE6446,STU0806,6,90000,3000,2500,95500,71681,23819,Partially Paid
FEE6447,STU0806,7,90000,3000,2500,95500,75200,20300,Partially Paid
FEE6448,STU0806,8,90000,3000,2500,95500,95500,0,Paid
FEE6449,STU0807,1,90000,3000,2500,95500,95500,0,Paid
FEE6450,STU0807,2,90000,3000,2500,95500,95500,0,Paid
FEE6451,STU0807,3,90000,3000,2500,95500,95500,0,Paid
FEE6452,STU0807,4,90000,3000,2500,95500,95500,0,Paid
FEE6453,STU0807,5,90000,3000,2500,95500,95500,0,Paid
FEE6454,STU0807,6,90000,3000,2500,95500,95500,0,Paid
FEE6455,STU0807,7,90000,3000,2500,95500,87135,8365,Partially Paid
FEE6456,STU0807,8,90000,3000,2500,95500,95500,0,Paid
FEE6457,STU0808,1,90000,3000,2500,95500,95500,0,Paid
FEE6458,STU0808,2,90000,3000,2500,95500,73855,21645,Partially Paid
FEE6459,STU0808,3,90000,3000,2500,95500,95500,0,Paid
FEE6460,STU0808,4,90000,3000,2500,95500,95500,0,Paid
FEE6461,STU0808,5,90000,3000,2500,95500,57116,38384,Partially Paid
FEE6462,STU0808,6,90000,3000,2500,95500,0,95500,Pending
FEE6463,STU0808,7,90000,3000,2500,95500,79285,16215,Partially Paid
FEE6464,STU0808,8,90000,3000,2500,95500,95500,0,Paid
FEE6465,STU0809,1,90000,3000,2500,95500,60687,34813,Partially Paid
FEE6466,STU0809,2,90000,3000,2500,95500,0,95500,Pending
FEE6467,STU0809,3,90000,3000,2500,95500,95500,0,Paid
FEE6468,STU0809,4,90000,3000,2500,95500,95500,0,Paid
FEE6469,STU0809,5,90000,3000,2500,95500,95500,0,Paid
FEE6470,STU0809,6,90000,3000,2500,95500,0,95500,Pending
FEE6471,STU0809,7,90000,3000,2500,95500,95500,0,Paid
FEE6472,STU0809,8,90000,3000,2500,95500,95500,0,Paid
FEE6473,STU0810,1,90000,3000,2500,95500,54500,41000,Partially Paid
FEE6474,STU0810,2,90000,3000,2500,95500,95500,0,Paid
FEE6475,STU0810,3,90000,3000,2500,95500,85037,10463,Partially Paid
FEE6476,STU0810,4,90000,3000,2500,95500,95500,0,Paid
FEE6477,STU0810,5,90000,3000,2500,95500,95500,0,Paid
FEE6478,STU0810,6,90000,3000,2500,95500,95500,0,Paid
FEE6479,STU0810,7,90000,3000,2500,95500,60409,35091,Partially Paid
FEE6480,STU0810,8,90000,3000,2500,95500,95500,0,Paid
FEE6481,STU0811,1,90000,3000,2500,95500,64404,31096,Partially Paid
FEE6482,STU0811,2,90000,3000,2500,95500,95500,0,Paid
FEE6483,STU0811,3,90000,3000,2500,95500,95500,0,Paid
FEE6484,STU0811,4,90000,3000,2500,95500,73475,22025,Partially Paid
FEE6485,STU0811,5,90000,3000,2500,95500,95500,0,Paid
FEE6486,STU0811,6,90000,3000,2500,95500,95500,0,Paid
FEE6487,STU0811,7,90000,3000,2500,95500,95500,0,Paid
FEE6488,STU0811,8,90000,3000,2500,95500,95500,0,Paid
FEE6489,STU0812,1,90000,3000,2500,95500,95500,0,Paid
FEE6490,STU0812,2,90000,3000,2500,95500,95500,0,Paid
FEE6491,STU0812,3,90000,3000,2500,95500,95500,0,Paid
FEE6492,STU0812,4,90000,3000,2500,95500,73792,21708,Partially Paid
FEE6493,STU0812,5,90000,3000,2500,95500,58890,36610,Partially Paid
FEE6494,STU0812,6,90000,3000,2500,95500,62605,32895,Partially Paid
FEE6495,STU0812,7,90000,3000,2500,95500,0,95500,Pending
FEE6496,STU0812,8,90000,3000,2500,95500,95500,0,Paid
FEE6497,STU0813,1,90000,3000,2500,95500,75007,20493,Partially Paid
FEE6498,STU0813,2,90000,3000,2500,95500,95500,0,Paid
FEE6499,STU0813,3,90000,3000,2500,95500,60113,35387,Partially Paid
FEE6500,STU0813,4,90000,3000,2500,95500,78194,17306,Partially Paid
FEE6501,STU0813,5,90000,3000,2500,95500,53440,42060,Partially Paid
FEE6502,STU0813,6,90000,3000,2500,95500,0,95500,Pending
FEE6503,STU0813,7,90000,3000,2500,95500,85392,10108,Partially Paid
FEE6504,STU0813,8,90000,3000,2500,95500,54873,40627,Partially Paid
FEE6505,STU0814,1,90000,3000,2500,95500,95500,0,Paid
FEE6506,STU0814,2,90000,3000,2500,95500,94040,1460,Partially Paid
FEE6507,STU0814,3,90000,3000,2500,95500,57388,38112,Partially Paid
FEE6508,STU0814,4,90000,3000,2500,95500,52437,43063,Partially Paid
FEE6509,STU0814,5,90000,3000,2500,95500,78020,17480,Partially Paid
FEE6510,STU0814,6,90000,3000,2500,95500,95500,0,Paid
FEE6511,STU0814,7,90000,3000,2500,95500,0,95500,Pending
FEE6512,STU0814,8,90000,3000,2500,95500,95500,0,Paid
FEE6513,STU0815,1,90000,3000,2500,95500,81278,14222,Partially Paid
FEE6514,STU0815,2,90000,3000,2500,95500,95500,0,Paid
FEE6515,STU0815,3,90000,3000,2500,95500,95500,0,Paid
FEE6516,STU0815,4,90000,3000,2500,95500,79076,16424,Partially Paid
FEE6517,STU0815,5,90000,3000,2500,95500,95500,0,Paid
FEE6518,STU0815,6,90000,3000,2500,95500,52986,42514,Partially Paid
FEE6519,STU0815,7,90000,3000,2500,95500,95500,0,Paid
FEE6520,STU0815,8,90000,3000,2500,95500,0,95500,Pending
FEE6521,STU0816,1,90000,3000,2500,95500,95500,0,Paid
FEE6522,STU0816,2,90000,3000,2500,95500,87898,7602,Partially Paid
FEE6523,STU0816,3,90000,3000,2500,95500,95500,0,Paid
FEE6524,STU0816,4,90000,3000,2500,95500,60407,35093,Partially Paid
FEE6525,STU0816,5,90000,3000,2500,95500,95500,0,Paid
FEE6526,STU0816,6,90000,3000,2500,95500,0,95500,Pending
FEE6527,STU0816,7,90000,3000,2500,95500,61431,34069,Partially Paid
FEE6528,STU0816,8,90000,3000,2500,95500,95500,0,Paid
FEE6529,STU0817,1,90000,3000,2500,95500,95500,0,Paid
FEE6530,STU0817,2,90000,3000,2500,95500,95500,0,Paid
FEE6531,STU0817,3,90000,3000,2500,95500,84860,10640,Partially Paid
FEE6532,STU0817,4,90000,3000,2500,95500,0,95500,Pending
FEE6533,STU0817,5,90000,3000,2500,95500,95500,0,Paid
FEE6534,STU0817,6,90000,3000,2500,95500,95500,0,Paid
FEE6535,STU0817,7,90000,3000,2500,95500,95500,0,Paid
FEE6536,STU0817,8,90000,3000,2500,95500,95500,0,Paid
FEE6537,STU0818,1,90000,3000,2500,95500,95500,0,Paid
FEE6538,STU0818,2,90000,3000,2500,95500,50302,45198,Partially Paid
FEE6539,STU0818,3,90000,3000,2500,95500,95500,0,Paid
FEE6540,STU0818,4,90000,3000,2500,95500,95500,0,Paid
FEE6541,STU0818,5,90000,3000,2500,95500,0,95500,Pending
FEE6542,STU0818,6,90000,3000,2500,95500,95500,0,Paid
FEE6543,STU0818,7,90000,3000,2500,95500,95500,0,Paid
FEE6544,STU0818,8,90000,3000,2500,95500,95500,0,Paid
FEE6545,STU0819,1,90000,3000,2500,95500,77323,18177,Partially Paid
FEE6546,STU0819,2,90000,3000,2500,95500,95500,0,Paid
FEE6547,STU0819,3,90000,3000,2500,95500,95500,0,Paid
FEE6548,STU0819,4,90000,3000,2500,95500,95500,0,Paid
FEE6549,STU0819,5,90000,3000,2500,95500,63063,32437,Partially Paid
FEE6550,STU0819,6,90000,3000,2500,95500,0,95500,Pending
FEE6551,STU0819,7,90000,3000,2500,95500,95500,0,Paid
FEE6552,STU0819,8,90000,3000,2500,95500,95500,0,Paid
FEE6553,STU0820,1,90000,3000,2500,95500,78717,16783,Partially Paid
FEE6554,STU0820,2,90000,3000,2500,95500,95500,0,Paid
FEE6555,STU0820,3,90000,3000,2500,95500,94322,1178,Partially Paid
FEE6556,STU0820,4,90000,3000,2500,95500,62969,32531,Partially Paid
FEE6557,STU0820,5,90000,3000,2500,95500,95500,0,Paid
FEE6558,STU0820,6,90000,3000,2500,95500,95500,0,Paid
FEE6559,STU0820,7,90000,3000,2500,95500,95500,0,Paid
FEE6560,STU0820,8,90000,3000,2500,95500,0,95500,Pending
FEE6561,STU0821,1,90000,3000,2500,95500,0,95500,Pending
FEE6562,STU0821,2,90000,3000,2500,95500,95500,0,Paid
FEE6563,STU0821,3,90000,3000,2500,95500,0,95500,Pending
FEE6564,STU0821,4,90000,3000,2500,95500,95500,0,Paid
FEE6565,STU0821,5,90000,3000,2500,95500,95500,0,Paid
FEE6566,STU0821,6,90000,3000,2500,95500,95500,0,Paid
FEE6567,STU0821,7,90000,3000,2500,95500,95500,0,Paid
FEE6568,STU0821,8,90000,3000,2500,95500,83423,12077,Partially Paid
FEE6569,STU0822,1,90000,3000,2500,95500,55571,39929,Partially Paid
FEE6570,STU0822,2,90000,3000,2500,95500,0,95500,Pending
FEE6571,STU0822,3,90000,3000,2500,95500,95500,0,Paid
FEE6572,STU0822,4,90000,3000,2500,95500,0,95500,Pending
FEE6573,STU0822,5,90000,3000,2500,95500,95500,0,Paid
FEE6574,STU0822,6,90000,3000,2500,95500,95500,0,Paid
FEE6575,STU0822,7,90000,3000,2500,95500,95500,0,Paid
FEE6576,STU0822,8,90000,3000,2500,95500,95500,0,Paid
FEE6577,STU0823,1,90000,3000,2500,95500,79832,15668,Partially Paid
FEE6578,STU0823,2,90000,3000,2500,95500,86986,8514,Partially Paid
FEE6579,STU0823,3,90000,3000,2500,95500,95500,0,Paid
FEE6580,STU0823,4,90000,3000,2500,95500,95500,0,Paid
FEE6581,STU0823,5,90000,3000,2500,95500,66881,28619,Partially Paid
FEE6582,STU0823,6,90000,3000,2500,95500,95500,0,Paid
FEE6583,STU0823,7,90000,3000,2500,95500,95500,0,Paid
FEE6584,STU0823,8,90000,3000,2500,95500,95500,0,Paid
FEE6585,STU0824,1,90000,3000,2500,95500,0,95500,Pending
FEE6586,STU0824,2,90000,3000,2500,95500,61705,33795,Partially Paid
FEE6587,STU0824,3,90000,3000,2500,95500,95500,0,Paid
FEE6588,STU0824,4,90000,3000,2500,95500,53786,41714,Partially Paid
FEE6589,STU0824,5,90000,3000,2500,95500,88128,7372,Partially Paid
FEE6590,STU0824,6,90000,3000,2500,95500,0,95500,Pending
FEE6591,STU0824,7,90000,3000,2500,95500,95500,0,Paid
FEE6592,STU0824,8,90000,3000,2500,95500,95500,0,Paid
FEE6593,STU0825,1,90000,3000,2500,95500,95500,0,Paid
FEE6594,STU0825,2,90000,3000,2500,95500,95500,0,Paid
FEE6595,STU0825,3,90000,3000,2500,95500,0,95500,Pending
FEE6596,STU0825,4,90000,3000,2500,95500,95500,0,Paid
FEE6597,STU0825,5,90000,3000,2500,95500,95500,0,Paid
FEE6598,STU0825,6,90000,3000,2500,95500,95500,0,Paid
FEE6599,STU0825,7,90000,3000,2500,95500,95500,0,Paid
FEE6600,STU0825,8,90000,3000,2500,95500,95500,0,Paid
